ID,Professor_ID,Difficulty,Clarity,Grade,Ratings
237, 21, 1, 5, 1, 1.
922, 33, 3, 5, 4, 5.
233, 39, 3, 4, 3, 3.
550, 23, 2, 1, 3, 5.
63, 29, 4, 4, 2, 2.
799, 48, 3, 1, 3, 5.
956, 28, 4, 1, 3, 4.
69, 33, 4, 5, 1, 4.
755, 6, 4, 5, 5, 1.
950, 22, 5, 4, 1, 3.
890, 49, 2, 2, 3, 1.
854, 12, 5, 3, 5, 4.
945, 6, 1, 4, 3, 3.
487, 9, 4, 4, 5, 4.
367, 33, 5, 3, 1, 5.
615, 36, 5, 5, 5, 3.
102, 49, 2, 1, 3, 1.
910, 7, 1, 2, 5, 2.
243, 22, 2, 4, 1, 1.
503, 14, 5, 2, 2, 1.
685, 3, 2, 2, 4, 5.
413, 33, 1, 2, 1, 3.
865, 42, 4, 3, 3, 1.
609, 41, 1, 3, 3, 4.
479, 36, 2, 4, 3, 5.
103, 1, 5, 5, 2, 2.
483, 37, 3, 3, 1, 1.
270, 27, 5, 2, 5, 5.
320, 44, 5, 4, 3, 1.
817, 9, 1, 2, 4, 2.
253, 42, 1, 3, 1, 2.
592, 14, 2, 5, 5, 5.
367, 16, 4, 2, 3, 2.
549, 30, 2, 2, 5, 2.
834, 22, 5, 3, 5, 2.
637, 31, 1, 4, 5, 3.
424, 19, 5, 3, 2, 4.
50, 14, 3, 5, 5, 5.
725, 44, 3, 3, 3, 3.
580, 17, 2, 5, 3, 2.
615, 8, 1, 2, 3, 3.
472, 12, 2, 2, 3, 1.
321, 25, 1, 3, 5, 3.
491, 30, 4, 3, 5, 1.
688, 36, 1, 4, 5, 4.
224, 30, 3, 1, 4, 3.
78, 14, 4, 4, 2, 3.
225, 18, 5, 4, 1, 5.
205, 8, 1, 4, 2, 2.
271, 23, 5, 4, 3, 4.
763, 28, 1, 4, 5, 2.
905, 16, 2, 4, 4, 4.
513, 16, 1, 1, 4, 1.
634, 49, 2, 1, 2, 5.
386, 8, 5, 5, 2, 2.
445, 12, 5, 5, 4, 1.
17, 28, 5, 4, 2, 3.
336, 8, 4, 5, 3, 3.
66, 10, 2, 4, 3, 1.
487, 39, 1, 5, 3, 1.
745, 41, 2, 1, 2, 3.
156, 3, 3, 2, 4, 4.
216, 49, 5, 5, 5, 5.
501, 49, 5, 4, 2, 2.
157, 4, 1, 4, 2, 3.
991, 48, 4, 4, 2, 5.
507, 4, 1, 3, 3, 4.
370, 29, 1, 5, 4, 2.
561, 40, 4, 2, 5, 5.
596, 4, 1, 2, 1, 4.
307, 18, 3, 2, 2, 2.
848, 12, 1, 1, 4, 2.
185, 42, 1, 1, 2, 4.
699, 46, 5, 4, 1, 1.
470, 37, 5, 1, 2, 3.
538, 46, 3, 4, 4, 1.
270, 26, 1, 4, 1, 5.
385, 6, 2, 4, 4, 1.
926, 49, 5, 3, 2, 4.
367, 1, 5, 1, 1, 4.
447, 10, 4, 3, 2, 1.
4, 25, 1, 1, 3, 5.
567, 4, 5, 4, 2, 5.
694, 30, 2, 2, 2, 4.
58, 9, 2, 4, 1, 3.
133, 47, 3, 1, 2, 1.
974, 20, 3, 5, 5, 2.
465, 16, 5, 5, 3, 3.
81, 11, 2, 2, 3, 1.
42, 39, 2, 3, 2, 2.
151, 8, 3, 4, 4, 2.
443, 48, 4, 1, 3, 3.
885, 17, 3, 2, 3, 5.
400, 30, 2, 2, 4, 4.
700, 4, 2, 5, 5, 3.
798, 42, 1, 4, 2, 4.
606, 5, 3, 2, 3, 4.
434, 19, 1, 3, 2, 3.
576, 45, 2, 1, 5, 4.
647, 7, 3, 4, 1, 2.
505, 10, 3, 4, 5, 5.
328, 31, 3, 1, 5, 5.
869, 21, 5, 3, 3, 4.
15, 23, 2, 3, 4, 5.
921, 49, 2, 1, 2, 1.
124, 17, 1, 1, 1, 3.
663, 42, 1, 1, 1, 3.
794, 3, 3, 5, 3, 1.
679, 39, 5, 5, 3, 3.
362, 35, 2, 5, 2, 2.
313, 9, 4, 2, 3, 3.
89, 9, 3, 1, 1, 3.
5, 15, 2, 1, 4, 5.
273, 20, 1, 4, 1, 5.
266, 39, 5, 5, 5, 2.
492, 8, 5, 3, 4, 4.
103, 43, 1, 1, 4, 3.
849, 7, 1, 1, 1, 4.
316, 29, 2, 2, 4, 1.
225, 23, 2, 2, 5, 2.
575, 10, 1, 2, 5, 4.
439, 45, 4, 4, 3, 1.
343, 44, 1, 5, 4, 4.
687, 43, 4, 2, 5, 5.
286, 38, 3, 4, 2, 2.
742, 34, 1, 3, 5, 3.
596, 23, 3, 3, 5, 4.
659, 19, 2, 5, 1, 4.
109, 33, 4, 4, 1, 2.
796, 5, 4, 2, 1, 4.
238, 50, 5, 2, 3, 4.
505, 42, 3, 5, 1, 4.
624, 28, 2, 1, 4, 1.
80, 7, 4, 4, 4, 2.
627, 42, 1, 4, 1, 5.
338, 31, 5, 4, 2, 5.
71, 29, 3, 4, 2, 3.
615, 33, 2, 2, 2, 3.
358, 47, 2, 5, 4, 5.
988, 12, 2, 3, 5, 5.
273, 35, 4, 4, 1, 2.
96, 36, 2, 1, 3, 4.
633, 11, 2, 3, 1, 1.
65, 15, 3, 5, 2, 4.
986, 23, 2, 5, 4, 1.
167, 42, 1, 5, 2, 2.
827, 50, 5, 2, 1, 5.
108, 6, 4, 1, 5, 4.
802, 18, 5, 3, 1, 3.
680, 16, 3, 2, 1, 2.
164, 2, 1, 1, 1, 5.
469, 16, 3, 5, 2, 1.
983, 13, 5, 1, 2, 2.
929, 33, 4, 4, 5, 5.
531, 48, 4, 5, 5, 4.
238, 14, 5, 4, 3, 1.
598, 15, 1, 2, 4, 2.
608, 27, 2, 4, 5, 5.
32, 12, 5, 2, 2, 3.
148, 13, 3, 2, 3, 5.
940, 46, 2, 2, 2, 2.
382, 14, 3, 5, 5, 4.
320, 44, 4, 5, 4, 3.
40, 13, 4, 4, 5, 3.
412, 41, 1, 5, 5, 1.
979, 1, 1, 4, 5, 3.
770, 1, 5, 2, 4, 2.
403, 26, 3, 3, 2, 4.
169, 1, 4, 5, 2, 4.
910, 46, 1, 3, 2, 3.
395, 2, 2, 3, 4, 3.
412, 18, 5, 3, 3, 5.
79, 24, 2, 4, 5, 4.
527, 31, 2, 2, 2, 5.
307, 49, 5, 1, 1, 3.
832, 38, 5, 2, 5, 5.
108, 21, 5, 3, 1, 4.
162, 6, 1, 2, 1, 2.
295, 33, 3, 5, 5, 2.
485, 37, 5, 4, 5, 5.
726, 45, 1, 5, 5, 1.
270, 3, 4, 4, 3, 4.
361, 27, 3, 5, 4, 2.
978, 9, 1, 3, 2, 1.
626, 30, 3, 4, 5, 2.
775, 46, 2, 2, 3, 2.
696, 4, 1, 2, 3, 5.
999, 20, 2, 3, 4, 4.
556, 35, 4, 5, 5, 5.
306, 19, 4, 1, 2, 4.
40, 44, 4, 1, 4, 2.
72, 20, 4, 5, 4, 2.
213, 48, 3, 5, 3, 2.
950, 27, 3, 1, 5, 5.
130, 36, 2, 1, 1, 5.
311, 49, 2, 3, 1, 3.
595, 30, 2, 5, 1, 1.
531, 6, 5, 5, 2, 2.
720, 31, 2, 2, 4, 1.
68, 15, 5, 2, 1, 3.
419, 28, 5, 4, 5, 5.
15, 46, 1, 1, 1, 4.
41, 27, 5, 4, 3, 3.
177, 1, 5, 5, 1, 1.
813, 33, 4, 2, 3, 2.
182, 2, 1, 5, 4, 2.
314, 15, 1, 4, 2, 5.
398, 22, 2, 4, 2, 3.
300, 46, 2, 3, 4, 2.
779, 45, 3, 1, 2, 4.
879, 5, 4, 3, 1, 4.
622, 41, 5, 3, 5, 2.
460, 26, 3, 2, 1, 1.
594, 8, 5, 4, 4, 2.
363, 45, 3, 1, 2, 2.
131, 50, 4, 2, 4, 3.
45, 39, 4, 5, 2, 3.
442, 8, 1, 1, 4, 3.
595, 34, 2, 1, 5, 4.
553, 5, 3, 3, 1, 4.
469, 7, 3, 3, 5, 5.
277, 7, 5, 3, 1, 1.
267, 30, 2, 5, 5, 5.
14, 37, 1, 3, 1, 4.
439, 33, 5, 3, 5, 4.
570, 46, 5, 2, 2, 2.
43, 30, 5, 3, 4, 3.
577, 20, 2, 4, 1, 3.
113, 27, 2, 3, 4, 3.
915, 30, 5, 2, 5, 3.
504, 27, 4, 4, 1, 3.
827, 19, 5, 3, 3, 3.
907, 13, 4, 3, 1, 5.
520, 5, 2, 2, 5, 1.
644, 46, 2, 2, 2, 5.
376, 19, 3, 4, 4, 1.
227, 40, 5, 3, 1, 2.
487, 32, 5, 3, 2, 5.
547, 15, 2, 2, 2, 2.
765, 4, 5, 5, 2, 4.
476, 30, 2, 3, 3, 2.
919, 13, 3, 5, 1, 1.
282, 15, 1, 5, 5, 5.
372, 15, 3, 4, 2, 4.
308, 18, 3, 2, 2, 2.
841, 14, 4, 1, 4, 4.
313, 15, 3, 1, 4, 2.
308, 24, 3, 2, 1, 2.
803, 5, 3, 3, 2, 5.
282, 25, 3, 2, 3, 2.
513, 26, 2, 4, 4, 5.
380, 45, 1, 1, 4, 4.
422, 18, 1, 3, 2, 3.
643, 11, 2, 2, 3, 1.
265, 28, 4, 1, 4, 3.
145, 3, 2, 1, 3, 4.
617, 17, 1, 5, 1, 3.
122, 43, 1, 2, 4, 5.
77, 47, 3, 2, 2, 5.
998, 4, 5, 2, 5, 3.
357, 23, 4, 5, 3, 5.
947, 36, 5, 5, 4, 2.
539, 46, 2, 4, 3, 5.
824, 49, 3, 3, 4, 2.
416, 42, 4, 3, 1, 5.
58, 27, 3, 5, 1, 4.
291, 18, 4, 4, 2, 2.
42, 36, 3, 2, 5, 1.
181, 3, 3, 2, 3, 4.
88, 15, 2, 3, 4, 4.
79, 45, 4, 2, 4, 3.
336, 33, 4, 1, 4, 1.
512, 16, 3, 5, 5, 1.
85, 4, 1, 5, 1, 5.
428, 45, 2, 5, 2, 4.
488, 43, 5, 1, 2, 1.
543, 16, 4, 5, 2, 2.
618, 3, 3, 1, 3, 5.
509, 16, 1, 5, 5, 3.
201, 47, 4, 1, 5, 4.
587, 27, 3, 1, 3, 4.
4, 28, 1, 5, 4, 3.
47, 28, 1, 1, 1, 1.
336, 9, 5, 5, 1, 5.
692, 14, 2, 5, 2, 4.
403, 11, 2, 4, 3, 2.
710, 36, 3, 2, 1, 5.
983, 3, 2, 5, 2, 1.
479, 26, 1, 3, 5, 5.
160, 3, 4, 4, 4, 2.
264, 7, 4, 3, 3, 4.
177, 8, 5, 2, 1, 3.
166, 26, 2, 3, 5, 3.
367, 33, 5, 3, 4, 4.
73, 8, 2, 1, 2, 4.
359, 37, 3, 4, 1, 5.
801, 2, 3, 3, 2, 4.
422, 35, 3, 5, 4, 3.
108, 9, 5, 3, 1, 3.
813, 35, 1, 5, 1, 1.
752, 28, 5, 2, 5, 2.
588, 29, 1, 3, 3, 5.
436, 22, 1, 2, 4, 5.
810, 24, 1, 1, 4, 3.
751, 48, 2, 1, 3, 2.
345, 20, 2, 1, 2, 2.
356, 2, 5, 5, 1, 1.
605, 3, 1, 2, 2, 1.
452, 49, 3, 2, 4, 1.
482, 30, 1, 4, 4, 3.
379, 13, 2, 2, 4, 1.
507, 45, 3, 4, 4, 1.
747, 27, 3, 5, 1, 3.
95, 28, 4, 1, 1, 1.
285, 32, 3, 5, 3, 1.
365, 36, 4, 2, 5, 2.
847, 25, 4, 1, 1, 2.
884, 21, 5, 4, 1, 2.
401, 1, 5, 1, 3, 3.
871, 15, 5, 1, 5, 4.
307, 34, 5, 4, 5, 1.
14, 35, 4, 3, 1, 3.
619, 23, 4, 5, 5, 1.
775, 17, 3, 5, 3, 2.
12, 36, 3, 1, 1, 4.
396, 32, 1, 1, 4, 4.
282, 27, 4, 5, 4, 2.
695, 4, 4, 2, 2, 2.
517, 28, 4, 4, 2, 5.
160, 20, 1, 1, 2, 1.
870, 9, 3, 2, 5, 3.
424, 38, 5, 2, 4, 1.
481, 21, 1, 1, 3, 4.
409, 21, 4, 5, 1, 1.
109, 31, 3, 5, 3, 2.
836, 28, 3, 3, 3, 1.
996, 1, 4, 2, 2, 4.
998, 38, 3, 1, 4, 2.
879, 1, 4, 3, 3, 4.
919, 33, 3, 4, 3, 1.
919, 27, 3, 5, 5, 3.
239, 23, 4, 4, 3, 4.
110, 25, 5, 1, 4, 2.
46, 9, 4, 3, 5, 1.
117, 15, 2, 2, 2, 4.
397, 1, 4, 1, 4, 3.
89, 25, 5, 2, 1, 4.
86, 42, 3, 1, 2, 2.
756, 37, 1, 3, 3, 2.
484, 44, 2, 3, 3, 3.
230, 42, 5, 3, 5, 2.
734, 48, 5, 5, 5, 4.
377, 18, 2, 5, 3, 1.
806, 35, 2, 3, 2, 1.
11, 24, 4, 4, 2, 5.
471, 44, 1, 4, 3, 4.
821, 13, 4, 3, 1, 1.
224, 12, 1, 1, 5, 1.
467, 12, 2, 5, 2, 2.
31, 10, 1, 3, 4, 1.
172, 26, 2, 2, 2, 4.
161, 20, 1, 2, 5, 4.
626, 4, 1, 2, 3, 2.
328, 40, 3, 3, 5, 3.
683, 6, 5, 2, 2, 1.
857, 22, 2, 5, 5, 2.
642, 6, 1, 4, 3, 5.
887, 15, 4, 5, 3, 3.
841, 44, 1, 4, 2, 3.
605, 29, 3, 2, 1, 4.
585, 42, 5, 5, 2, 3.
733, 27, 3, 2, 4, 4.
298, 36, 5, 3, 4, 2.
874, 42, 5, 2, 4, 3.
416, 39, 4, 5, 5, 5.
246, 25, 5, 5, 1, 5.
491, 28, 1, 2, 4, 3.
421, 43, 3, 5, 5, 2.
788, 17, 1, 3, 5, 1.
661, 36, 1, 4, 3, 1.
2, 43, 3, 3, 5, 5.
13, 1, 3, 1, 2, 1.
226, 10, 5, 1, 3, 2.
99, 21, 5, 5, 4, 3.
222, 31, 2, 2, 2, 4.
669, 35, 3, 5, 5, 2.
869, 46, 5, 1, 4, 4.
581, 40, 4, 2, 5, 5.
118, 30, 4, 3, 1, 2.
139, 50, 5, 4, 2, 3.
289, 28, 3, 4, 2, 4.
925, 24, 1, 3, 4, 5.
468, 22, 3, 4, 4, 4.
988, 22, 5, 2, 5, 1.
174, 24, 4, 5, 1, 1.
911, 7, 2, 1, 5, 2.
467, 23, 1, 4, 2, 4.
322, 33, 3, 3, 5, 5.
270, 44, 5, 2, 2, 4.
548, 21, 4, 5, 4, 2.
231, 17, 4, 5, 4, 5.
789, 42, 4, 3, 1, 1.
974, 9, 5, 1, 2, 5.
947, 9, 1, 5, 1, 5.
404, 20, 3, 5, 4, 3.
7, 33, 3, 2, 3, 4.
682, 18, 1, 5, 3, 4.
692, 25, 5, 5, 5, 3.
217, 16, 2, 1, 2, 2.
791, 41, 4, 1, 3, 5.
236, 21, 2, 5, 2, 1.
244, 7, 1, 5, 5, 3.
339, 37, 3, 5, 2, 2.
173, 43, 3, 2, 5, 3.
896, 5, 3, 1, 1, 4.
409, 35, 3, 1, 1, 2.
290, 9, 5, 1, 3, 5.
769, 33, 4, 3, 1, 2.
521, 30, 4, 2, 2, 4.
423, 36, 3, 2, 3, 2.
374, 30, 2, 2, 3, 1.
828, 30, 4, 1, 1, 4.
125, 42, 1, 2, 5, 4.
111, 10, 5, 2, 2, 3.
604, 42, 5, 4, 2, 4.
375, 3, 5, 1, 2, 4.
444, 15, 3, 3, 3, 4.
439, 2, 2, 4, 1, 3.
906, 26, 4, 3, 3, 1.
793, 9, 4, 3, 2, 4.
471, 21, 1, 3, 3, 1.
256, 27, 2, 2, 5, 1.
851, 39, 1, 5, 2, 3.
87, 10, 4, 2, 4, 2.
719, 44, 5, 3, 5, 3.
216, 3, 1, 2, 5, 4.
500, 25, 3, 2, 3, 4.
573, 26, 3, 1, 3, 4.
458, 44, 3, 1, 5, 2.
336, 50, 2, 2, 1, 3.
51, 25, 1, 1, 3, 3.
655, 31, 3, 4, 5, 3.
608, 47, 3, 3, 5, 4.
593, 13, 1, 1, 1, 1.
360, 38, 2, 1, 5, 1.
134, 45, 5, 5, 3, 1.
12, 41, 5, 3, 2, 3.
714, 40, 3, 3, 3, 2.
4, 41, 1, 2, 4, 5.
167, 41, 2, 1, 4, 2.
992, 42, 5, 2, 5, 1.
766, 46, 3, 1, 1, 3.
470, 15, 4, 3, 3, 2.
850, 37, 3, 5, 1, 1.
907, 38, 2, 4, 1, 4.
85, 2, 5, 4, 5, 1.
437, 3, 4, 1, 4, 2.
824, 25, 5, 5, 3, 1.
506, 5, 2, 5, 3, 1.
456, 2, 4, 4, 5, 4.
265, 26, 3, 4, 4, 5.
588, 9, 5, 2, 2, 2.
375, 16, 4, 4, 1, 5.
147, 40, 3, 5, 2, 3.
844, 10, 3, 3, 4, 2.
362, 16, 3, 4, 1, 2.
450, 17, 5, 2, 5, 2.
153, 38, 4, 3, 2, 4.
858, 41, 4, 3, 5, 1.
363, 9, 1, 4, 3, 1.
310, 20, 2, 5, 2, 3.
472, 35, 3, 1, 1, 1.
482, 37, 2, 4, 1, 2.
775, 36, 2, 1, 5, 4.
543, 19, 3, 5, 2, 3.
712, 20, 2, 1, 4, 1.
802, 26, 1, 1, 1, 3.
523, 4, 2, 3, 4, 1.
177, 35, 4, 3, 1, 1.
555, 24, 1, 5, 4, 1.
638, 14, 4, 1, 4, 3.
999, 36, 4, 4, 1, 1.
339, 50, 3, 2, 3, 4.
569, 14, 2, 2, 2, 1.
919, 24, 4, 4, 5, 4.
149, 14, 4, 5, 5, 2.
7, 27, 3, 5, 1, 3.
371, 18, 5, 2, 1, 2.
990, 37, 3, 3, 5, 3.
872, 48, 5, 1, 4, 2.
211, 43, 3, 4, 2, 2.
501, 35, 5, 3, 4, 2.
790, 46, 4, 5, 4, 2.
638, 5, 1, 2, 3, 1.
562, 44, 1, 4, 4, 5.
729, 39, 3, 5, 3, 3.
197, 37, 4, 5, 2, 4.
107, 38, 5, 1, 2, 1.
4, 42, 1, 4, 1, 1.
972, 39, 1, 2, 3, 1.
974, 30, 1, 4, 4, 4.
708, 13, 2, 1, 2, 5.
946, 7, 5, 3, 1, 1.
120, 46, 2, 2, 3, 5.
340, 34, 2, 1, 5, 3.
797, 42, 4, 4, 3, 3.
385, 43, 2, 1, 2, 3.
801, 39, 2, 1, 4, 1.
306, 5, 3, 4, 4, 4.
313, 34, 3, 2, 4, 3.
64, 23, 1, 1, 5, 5.
93, 28, 5, 3, 5, 3.
187, 10, 3, 3, 3, 5.
525, 3, 2, 5, 2, 5.
706, 41, 3, 2, 3, 1.
32, 39, 4, 5, 3, 2.
674, 19, 1, 4, 5, 4.
416, 12, 2, 2, 4, 3.
996, 41, 3, 4, 5, 3.
677, 39, 1, 4, 2, 5.
720, 24, 2, 5, 5, 1.
512, 9, 3, 5, 3, 5.
888, 4, 5, 5, 4, 4.
642, 39, 2, 2, 5, 3.
160, 7, 2, 4, 2, 3.
377, 7, 2, 4, 4, 5.
977, 41, 1, 4, 2, 1.
863, 19, 4, 2, 5, 1.
985, 43, 5, 1, 2, 1.
699, 39, 2, 2, 1, 2.
405, 23, 1, 5, 5, 4.
610, 37, 1, 5, 2, 1.
589, 42, 2, 1, 1, 5.
175, 11, 3, 2, 3, 3.
463, 15, 2, 5, 4, 5.
552, 32, 1, 1, 5, 2.
697, 46, 5, 3, 1, 4.
969, 24, 5, 5, 3, 5.
200, 31, 2, 4, 4, 1.
152, 9, 5, 5, 2, 5.
595, 49, 5, 4, 2, 1.
984, 26, 4, 2, 5, 3.
73, 7, 3, 4, 4, 5.
365, 32, 5, 2, 4, 4.
198, 28, 5, 1, 1, 5.
697, 30, 4, 5, 5, 4.
913, 32, 4, 4, 1, 5.
595, 33, 4, 1, 4, 1.
566, 45, 1, 3, 1, 3.
315, 46, 5, 4, 4, 5.
820, 21, 3, 5, 3, 2.
479, 35, 2, 3, 3, 1.
23, 42, 2, 5, 1, 3.
73, 46, 1, 1, 4, 1.
326, 50, 4, 4, 4, 2.
16, 17, 1, 3, 5, 2.
755, 43, 4, 5, 2, 5.
899, 15, 1, 3, 4, 2.
571, 3, 5, 5, 5, 4.
994, 8, 5, 3, 1, 3.
212, 28, 4, 4, 2, 4.
349, 4, 3, 5, 2, 1.
425, 32, 2, 5, 1, 3.
256, 27, 2, 2, 5, 1.
750, 13, 1, 4, 1, 2.
799, 25, 5, 5, 3, 2.
997, 35, 3, 5, 3, 5.
945, 18, 4, 4, 4, 3.
190, 24, 2, 1, 1, 4.
970, 41, 5, 1, 3, 2.
689, 48, 5, 5, 2, 1.
847, 6, 4, 4, 2, 1.
888, 19, 3, 3, 1, 2.
492, 49, 3, 2, 3, 2.
464, 30, 4, 3, 4, 1.
403, 14, 3, 3, 3, 3.
341, 14, 2, 5, 4, 1.
398, 24, 3, 3, 1, 5.
99, 24, 5, 1, 3, 1.
55, 24, 1, 3, 2, 5.
658, 33, 1, 3, 3, 4.
955, 50, 3, 3, 5, 3.
12, 41, 5, 5, 3, 3.
486, 37, 1, 4, 1, 2.
301, 45, 1, 2, 3, 3.
243, 47, 3, 2, 4, 2.
419, 5, 2, 1, 3, 2.
213, 17, 4, 4, 2, 2.
143, 3, 5, 4, 4, 3.
991, 38, 3, 5, 5, 5.
606, 11, 1, 5, 5, 2.
172, 20, 1, 1, 1, 2.
680, 4, 5, 1, 1, 4.
304, 29, 4, 2, 3, 5.
548, 45, 1, 1, 2, 1.
756, 19, 1, 4, 4, 3.
400, 29, 2, 1, 1, 4.
311, 44, 2, 2, 5, 4.
225, 44, 5, 4, 1, 4.
562, 33, 1, 4, 4, 3.
75, 13, 1, 5, 1, 4.
187, 7, 1, 4, 2, 4.
750, 17, 4, 2, 2, 4.
21, 16, 3, 3, 2, 4.
736, 28, 5, 4, 1, 5.
3, 19, 2, 2, 1, 2.
188, 24, 2, 1, 2, 4.
653, 39, 3, 4, 1, 1.
249, 46, 1, 2, 5, 2.
90, 33, 2, 3, 2, 1.
471, 30, 2, 4, 5, 2.
141, 49, 2, 4, 5, 3.
475, 42, 2, 4, 2, 1.
502, 42, 3, 5, 2, 5.
231, 50, 4, 4, 1, 5.
779, 45, 5, 5, 1, 3.
276, 26, 1, 5, 1, 3.
294, 43, 2, 5, 3, 4.
737, 23, 1, 2, 2, 1.
39, 44, 4, 5, 3, 2.
415, 40, 1, 4, 2, 5.
552, 34, 4, 5, 2, 4.
789, 25, 2, 4, 5, 4.
236, 49, 4, 5, 4, 4.
970, 36, 4, 4, 1, 1.
332, 44, 4, 4, 5, 1.
814, 9, 5, 2, 1, 1.
892, 25, 3, 4, 1, 1.
692, 25, 4, 5, 3, 5.
176, 22, 5, 1, 4, 1.
932, 22, 3, 5, 3, 1.
210, 24, 5, 5, 1, 4.
865, 24, 2, 3, 5, 4.
673, 40, 2, 3, 2, 4.
680, 28, 1, 5, 3, 5.
849, 47, 3, 4, 3, 5.
639, 38, 4, 4, 3, 4.
265, 2, 1, 3, 2, 5.
415, 27, 4, 5, 3, 2.
948, 3, 4, 2, 4, 1.
767, 31, 3, 5, 4, 3.
625, 42, 3, 3, 2, 3.
86, 31, 3, 4, 4, 4.
295, 7, 3, 1, 2, 4.
938, 35, 1, 1, 1, 2.
176, 47, 1, 3, 5, 1.
744, 43, 1, 5, 3, 1.
431, 29, 3, 5, 4, 3.
881, 39, 2, 5, 5, 5.
590, 14, 5, 4, 5, 1.
384, 4, 2, 2, 5, 1.
223, 25, 2, 5, 4, 2.
642, 6, 5, 5, 1, 1.
473, 30, 1, 4, 5, 3.
180, 16, 5, 5, 3, 4.
570, 31, 2, 4, 4, 5.
860, 29, 1, 5, 3, 3.
403, 15, 4, 4, 5, 1.
947, 45, 1, 4, 1, 3.
139, 26, 1, 4, 2, 5.
740, 31, 2, 1, 3, 1.
130, 11, 3, 4, 3, 3.
774, 8, 3, 3, 5, 1.
562, 48, 3, 1, 4, 4.
769, 37, 4, 3, 2, 1.
214, 37, 3, 5, 5, 2.
58, 15, 1, 5, 5, 4.
483, 36, 5, 2, 3, 2.
206, 43, 1, 4, 3, 2.
356, 48, 1, 1, 5, 1.
220, 9, 5, 4, 3, 5.
679, 28, 3, 4, 5, 1.
883, 2, 3, 2, 5, 4.
233, 34, 5, 3, 3, 5.
944, 7, 5, 5, 2, 2.
617, 49, 4, 1, 3, 5.
186, 20, 5, 5, 2, 4.
216, 39, 3, 4, 5, 5.
444, 39, 3, 2, 2, 3.
497, 47, 1, 4, 4, 4.
244, 30, 4, 1, 5, 4.
820, 34, 4, 2, 1, 2.
208, 23, 2, 1, 3, 3.
380, 5, 1, 3, 3, 3.
490, 47, 5, 2, 4, 2.
445, 1, 5, 3, 4, 3.
613, 2, 1, 5, 1, 2.
947, 24, 3, 5, 2, 3.
876, 31, 3, 2, 3, 3.
953, 30, 2, 2, 4, 5.
720, 6, 3, 4, 3, 5.
822, 20, 2, 4, 1, 4.
105, 46, 3, 3, 1, 3.
103, 42, 1, 4, 3, 3.
267, 16, 4, 4, 5, 3.
180, 19, 4, 4, 1, 2.
454, 22, 3, 1, 3, 3.
268, 47, 3, 1, 1, 1.
171, 34, 1, 2, 3, 4.
862, 1, 3, 2, 3, 4.
8, 48, 5, 3, 1, 4.
899, 34, 4, 3, 2, 1.
779, 43, 5, 1, 2, 4.
318, 43, 3, 4, 2, 2.
504, 34, 2, 4, 2, 2.
365, 42, 4, 4, 3, 4.
139, 14, 1, 1, 5, 2.
141, 10, 3, 4, 5, 5.
688, 45, 2, 2, 1, 4.
895, 12, 5, 2, 3, 1.
198, 6, 3, 2, 3, 5.
760, 33, 3, 3, 5, 5.
724, 47, 1, 5, 2, 2.
902, 47, 5, 2, 2, 2.
496, 36, 1, 5, 1, 5.
695, 46, 5, 5, 3, 2.
847, 37, 4, 1, 4, 3.
985, 3, 4, 3, 5, 4.
848, 47, 2, 4, 3, 1.
391, 18, 1, 5, 2, 4.
348, 11, 5, 4, 3, 2.
194, 9, 2, 1, 3, 5.
24, 47, 4, 1, 3, 1.
750, 11, 5, 1, 5, 2.
865, 43, 4, 4, 1, 4.
223, 11, 1, 1, 2, 3.
86, 14, 5, 1, 3, 5.
518, 31, 1, 4, 3, 2.
463, 30, 4, 5, 3, 5.
654, 34, 3, 3, 2, 1.
87, 14, 1, 1, 4, 2.
482, 33, 2, 2, 3, 5.
271, 1, 5, 3, 3, 2.
800, 2, 5, 3, 1, 4.
269, 40, 2, 3, 5, 4.
804, 48, 4, 3, 2, 4.
698, 5, 2, 4, 4, 2.
185, 16, 1, 3, 3, 4.
478, 48, 5, 4, 4, 4.
4, 47, 2, 2, 5, 5.
661, 29, 2, 2, 1, 5.
793, 40, 3, 5, 3, 3.
868, 42, 3, 3, 2, 5.
320, 37, 4, 2, 5, 1.
209, 1, 2, 5, 1, 5.
546, 37, 3, 3, 5, 2.
613, 31, 3, 3, 2, 4.
25, 43, 1, 4, 5, 1.
368, 20, 2, 1, 4, 2.
52, 9, 2, 5, 1, 5.
555, 20, 4, 2, 1, 2.
948, 33, 5, 5, 4, 3.
947, 48, 3, 2, 4, 1.
787, 9, 5, 5, 5, 5.
483, 10, 3, 5, 2, 5.
938, 31, 5, 1, 2, 4.
289, 13, 1, 1, 1, 5.
233, 31, 2, 4, 5, 4.
418, 8, 4, 4, 4, 2.
685, 36, 3, 1, 4, 3.
983, 48, 4, 5, 1, 3.
681, 19, 2, 2, 3, 2.
483, 19, 5, 5, 2, 4.
874, 26, 3, 3, 1, 2.
884, 28, 3, 3, 2, 1.
633, 20, 2, 1, 5, 5.
146, 19, 3, 5, 1, 5.
468, 23, 2, 2, 3, 3.
630, 4, 2, 5, 3, 2.
89, 31, 5, 2, 2, 3.
605, 1, 2, 5, 2, 4.
517, 32, 3, 4, 1, 4.
925, 44, 2, 1, 5, 1.
483, 32, 5, 4, 1, 5.
980, 25, 5, 2, 4, 4.
832, 18, 4, 2, 4, 1.
